mode,alpha,mu,a,gamma,m0,steps,final_M,final_Xi,regime,xi_plateau,blowup_step,under_resolved
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,8,0.05,10,60,0.24500758,6.0283016e-05,plateau,1.1844074e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,8,0.05,10,60,0.017971614,3.722948e-05,plateau,6.9259676e-06,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,8,0.05,10,60,9.4374201,0.0010461295,plateau,5.4974369e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,8,0.05,10,60,9.0655468,0.00099642752,plateau,5.4502711e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,8,0.05,10,60,8.4770908,0.00092079514,plateau,5.3724814e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,8,0.05,10,60,7.5781037,0.00081204717,plateau,5.2451509e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,8,0.05,10,60,6.2828939,0.00066875378,plateau,5.0393366e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,8,0.05,10,60,4.5902871,0.00050266223,plateau,4.7135511e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,8,0.05,10,60,2.7096128,0.00034101269,plateau,4.215454e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,8,0.05,10,60,1.1132385,0.00021332678,plateau,3.4964095e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,8,0.05,10,60,0.24505881,0.00012990307,plateau,2.5522902e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,8,0.05,10,60,0.017973358,8.0218527e-05,plateau,1.4924569e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.001,8,0.05,10,60,9.460711,0.0022608029,plateau,0.00011850445,,True
B_fixed_seed_sigma_feedback,0.0001,0.0016681005,8,0.05,10,60,9.0872654,0.0021531271,plateau,0.0001174876,,True
B_fixed_seed_sigma_feedback,0.0001,0.0027825594,8,0.05,10,60,8.4964395,0.0019893204,plateau,0.00011581052,,True
B_fixed_seed_sigma_feedback,0.0001,0.0046415888,8,0.05,10,60,7.5941036,0.0017538891,plateau,0.00011306541,,True
B_fixed_seed_sigma_feedback,0.0001,0.0077426368,8,0.05,10,60,6.294624,0.0014438499,plateau,0.0001086283,,True
B_fixed_seed_sigma_feedback,0.0001,0.012915497,8,0.05,10,60,4.5973823,0.0010847504,plateau,0.00010160482,,True
B_fixed_seed_sigma_feedback,0.0001,0.021544347,8,0.05,10,60,2.7127775,0.00073554878,plateau,9.0866714e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.035938137,8,0.05,10,60,1.11411,0.00045994206,plateau,7.5365772e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.059948425,8,0.05,10,60,0.24516931,0.00027999424,plateau,5.5013517e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.1,8,0.05,10,60,0.017977119,0.00017287222,plateau,3.2168052e-05,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.001,8,0.05,10,60,9.5113915,0.0049035321,plateau,0.00025561572,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0016681005,8,0.05,10,60,9.134509,0.0046687409,plateau,0.00025342175,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0027825594,8,0.05,10,60,8.5385065,0.0043117714,plateau,0.00024980329,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0046415888,8,0.05,10,60,7.6288634,0.0037991813,plateau,0.00024388047,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0077426368,8,0.05,10,60,6.3200811,0.0031250078,plateau,0.00023430715,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.012915497,8,0.05,10,60,4.6127604,0.0023454166,plateau,0.00021915393,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.021544347,8,0.05,10,60,2.7196268,0.0015886968,plateau,0.0001959872,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.035938137,8,0.05,10,60,1.1159935,0.00099251362,plateau,0.00016254682,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.059948425,8,0.05,10,60,0.24540786,0.00060381774,plateau,0.00011864427,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.1,8,0.05,10,60,0.017985234,0.00037265861,plateau,6.9369212e-05,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.001,8,0.05,10,60,9.6229734,0.010720171,plateau,0.00055212997,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0016681005,8,0.05,10,60,9.2384478,0.010200832,plateau,0.00054738814,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0027825594,8,0.05,10,60,8.630952,0.0094123072,plateau,0.00053956765,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0046415888,8,0.05,10,60,7.7051236,0.0082822967,plateau,0.00052676704,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0077426368,8,0.05,10,60,6.3758041,0.0068002294,plateau,0.00050607742,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.012915497,8,0.05,10,60,4.6463252,0.0050925074,plateau,0.00047333025,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.021544347,8,0.05,10,60,2.7345294,0.0034415034,plateau,0.00042326916,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.035938137,8,0.05,10,60,1.1200795,0.002145769,plateau,0.00035101632,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.059948425,8,0.05,10,60,0.24592418,0.0013036269,plateau,0.00025617537,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.1,8,0.05,10,60,0.018002775,0.00080387662,plateau,0.00014975491,,True
B_fixed_seed_sigma_feedback,0.001,0.001,8,0.05,10,160,9.6508947,0.063209001,plateau,0.0011949079,,True
B_fixed_seed_sigma_feedback,0.001,0.0016681005,8,0.05,10,160,8.5833404,0.055099845,plateau,0.0011642428,,True
B_fixed_seed_sigma_feedback,0.001,0.0027825594,8,0.05,10,160,7.0773134,0.044697296,plateau,0.0011149046,,True
B_fixed_seed_sigma_feedback,0.001,0.0046415888,8,0.05,10,160,5.1559708,0.033012462,plateau,0.0010373915,,True
B_fixed_seed_sigma_feedback,0.001,0.0077426368,8,0.05,10,160,3.0652425,0.021985892,plateau,0.00092029934,,True
B_fixed_seed_sigma_feedback,0.001,0.012915497,8,0.05,10,60,4.7207218,0.011159858,plateau,0.0010252561,,True
B_fixed_seed_sigma_feedback,0.001,0.021544347,8,0.05,10,60,2.7673317,0.0075033183,plateau,0.00091670217,,True
B_fixed_seed_sigma_feedback,0.001,0.035938137,8,0.05,10,60,1.129015,0.0046580038,plateau,0.00076006758,,True
B_fixed_seed_sigma_feedback,0.001,0.059948425,8,0.05,10,60,0.24704761,0.0028213997,plateau,0.00055454438,,True
B_fixed_seed_sigma_feedback,0.001,0.1,8,0.05,10,60,0.018040829,0.0017365999,plateau,0.00032405218,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.001,8,0.05,10,160,11.598787,0.17061036,exponential,0.0026701799,,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0016681005,8,0.05,10,160,10.113871,0.14433091,exponential,0.0026008318,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.0027825594,8,0.05,10,160,8.1299461,0.11279934,plateau,0.0024893276,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.0046415888,8,0.05,10,160,5.7501456,0.079969171,plateau,0.0023143321,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.0077426368,8,0.05,10,160,3.3151208,0.051241936,plateau,0.0020504218,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.012915497,8,0.05,10,60,4.8914488,0.02497398,plateau,0.0022346844,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.021544347,8,0.05,10,60,2.8414202,0.016596142,plateau,0.0019975115,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.035938137,8,0.05,10,60,1.148905,0.010202806,plateau,0.0016554824,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.059948425,8,0.05,10,60,0.24952061,0.0061390324,plateau,0.0012070763,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.1,8,0.05,10,60,0.01812406,0.0037634261,plateau,0.00070478146,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.001,8,0.05,10,160,39.770033,1.630738,precursor-active,0.006242374,,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0016681005,8,0.05,10,160,20.580837,0.72003198,precursor-active,0.0060757588,,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0027825594,8,0.05,10,160,13.15142,0.41802052,exponential,0.0058082683,,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0046415888,8,0.05,10,160,7.948647,0.24258111,plateau,0.0053894987,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.0077426368,8,0.05,10,160,4.0826345,0.13542668,plateau,0.0047604055,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.012915497,8,0.05,10,60,5.3171389,0.058797612,plateau,0.0049377236,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.021544347,8,0.05,10,60,3.0190645,0.037962867,plateau,0.0044109235,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.035938137,8,0.05,10,60,1.1949872,0.022808031,plateau,0.0036521598,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.059948425,8,0.05,10,60,0.25510622,0.013517503,plateau,0.0026592412,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.1,8,0.05,10,60,0.018309347,0.008212577,plateau,0.0015498473,,True
B_fixed_seed_sigma_feedback,0.01,0.001,8,0.05,10,160,1e+09,1e+09,explosive,0.016289701,73,False
B_fixed_seed_sigma_feedback,0.01,0.0016681005,8,0.05,10,160,1e+09,1e+09,explosive,0.015824479,77,False
B_fixed_seed_sigma_feedback,0.01,0.0027825594,8,0.05,10,160,1e+09,1e+09,explosive,0.015080575,84,False
B_fixed_seed_sigma_feedback,0.01,0.0046415888,8,0.05,10,160,1e+09,1e+09,explosive,0.013923422,103,False
B_fixed_seed_sigma_feedback,0.01,0.0077426368,8,0.05,10,160,12.099905,0.78413456,exponential,0.012202569,,False
B_fixed_seed_sigma_feedback,0.01,0.012915497,8,0.05,10,60,6.657072,0.16039986,plateau,0.011245281,,True
B_fixed_seed_sigma_feedback,0.01,0.021544347,8,0.05,10,60,3.5156544,0.094824961,plateau,0.01003143,,True
B_fixed_seed_sigma_feedback,0.01,0.035938137,8,0.05,10,60,1.3125212,0.053566657,plateau,0.0082879552,,True
B_fixed_seed_sigma_feedback,0.01,0.059948425,8,0.05,10,60,0.26848802,0.030591094,plateau,0.0060158896,,True
B_fixed_seed_sigma_feedback,0.01,0.1,8,0.05,10,60,0.018738273,0.018202413,plateau,0.0034918723,,True
B_fixed_seed_sigma_feedback,1e-05,0.001,8,0.05,20,60,18.864744,0.0015660345,plateau,8.3417824e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0016681005,8,0.05,20,60,18.121394,0.0014770482,plateau,8.2541199e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0027825594,8,0.05,20,60,16.945159,0.0013450979,plateau,8.1100925e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0046415888,8,0.05,20,60,15.148304,0.0011625422,plateau,7.8758307e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0077426368,8,0.05,20,60,12.559585,0.00093445459,plateau,7.5011076e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.012915497,8,0.05,20,60,9.1765669,0.00068670734,plateau,6.9179776e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.021544347,8,0.05,20,60,5.4173656,0.00046060039,plateau,6.050533e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.035938137,8,0.05,20,60,2.2259785,0.00028934741,plateau,4.8510475e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.059948425,8,0.05,20,60,0.49006572,0.00017807835,plateau,3.3749063e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.1,8,0.05,20,60,0.035946246,0.00011096444,plateau,1.8615982e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.001,8,0.05,20,60,18.899584,0.0033834907,plateau,0.00017981185,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0016681005,8,0.05,20,60,18.153552,0.003190728,plateau,0.00017792189,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0027825594,8,0.05,20,60,16.973367,0.0029050076,plateau,0.00017481674,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0046415888,8,0.05,20,60,15.171117,0.0025099268,plateau,0.00016976623,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0077426368,8,0.05,20,60,12.575839,0.0020166646,plateau,0.00016168756,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.012915497,8,0.05,20,60,9.1861065,0.0014813361,plateau,0.00014911606,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.021544347,8,0.05,20,60,5.4215388,0.00099317816,plateau,0.00013041562,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.035938137,8,0.05,20,60,2.2271439,0.00062371201,plateau,0.00010455809,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,8,0.05,20,60,0.49022664,0.00038378136,plateau,7.2738527e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,8,0.05,20,60,0.035953222,0.0002391114,plateau,4.0120334e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,8,0.05,20,60,18.975333,0.0073344255,plateau,0.00038782788,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,8,0.05,20,60,18.223437,0.0069141907,plateau,0.00038374992,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,8,0.05,20,60,17.034625,0.0062918312,plateau,0.00037705,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,8,0.05,20,60,15.220614,0.0054323009,plateau,0.00036615274,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,8,0.05,20,60,12.611064,0.0043608589,plateau,0.00034872219,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,8,0.05,20,60,9.206752,0.0032001636,plateau,0.00032159889,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,8,0.05,20,60,5.4305588,0.0021436709,plateau,0.00028125466,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,8,0.05,20,60,2.2296603,0.0013452905,plateau,0.00022547472,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,8,0.05,20,60,0.4905738,0.00082740434,plateau,0.00015684224,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,8,0.05,20,60,0.035968265,0.00051536245,plateau,8.6498967e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.001,8,0.05,20,60,19.141808,0.016015047,plateau,0.00083757481,,True
B_fixed_seed_sigma_feedback,0.0001,0.0016681005,8,0.05,20,60,18.376871,0.015085936,plateau,0.00082876033,,True
B_fixed_seed_sigma_feedback,0.0001,0.0027825594,8,0.05,20,60,17.168918,0.013712536,plateau,0.0008142788,,True
B_fixed_seed_sigma_feedback,0.0001,0.0046415888,8,0.05,20,60,15.328899,0.011820827,plateau,0.00079072567,,True
B_fixed_seed_sigma_feedback,0.0001,0.0077426368,8,0.05,20,60,12.687925,0.0094709195,plateau,0.00075305346,,True
B_fixed_seed_sigma_feedback,0.0001,0.012915497,8,0.05,20,60,9.2516684,0.0069354498,plateau,0.00069443731,,True
B_fixed_seed_sigma_feedback,0.0001,0.021544347,8,0.05,20,60,5.4501276,0.0046367846,plateau,0.00060726045,,True
B_fixed_seed_sigma_feedback,0.0001,0.035938137,8,0.05,20,60,2.2351068,0.002905537,plateau,0.00048675293,,True
B_fixed_seed_sigma_feedback,0.0001,0.059948425,8,0.05,20,60,0.49132395,0.0017852528,plateau,0.00033851956,,True
B_fixed_seed_sigma_feedback,0.0001,0.1,8,0.05,20,60,0.036000733,0.0011113029,plateau,0.00018664619,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.001,8,0.05,20,60,19.516641,0.035548102,plateau,0.0018139581,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0016681005,8,0.05,20,60,18.721551,0.033427328,plateau,0.0017948333,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0027825594,8,0.05,20,60,17.469577,0.030306056,plateau,0.001763414,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0046415888,8,0.05,20,60,15.570194,0.026033153,plateau,0.0017123161,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0077426368,8,0.05,20,60,12.85819,0.020767087,plateau,0.0016305962,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.012915497,8,0.05,20,60,9.3505249,0.015136207,plateau,0.0015034661,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.021544347,8,0.05,20,60,5.4929304,0.010076293,plateau,0.0013144438,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.035938137,8,0.05,20,60,2.2469595,0.0062935102,plateau,0.0010532607,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.059948425,8,0.05,20,60,0.49295044,0.003858647,plateau,0.00073217755,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.1,8,0.05,20,60,0.036070965,0.0023988317,plateau,0.00040346738,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.001,8,0.05,20,60,20.410477,0.082060866,plateau,0.0039525508,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0016681005,8,0.05,20,60,19.538827,0.076831014,plateau,0.0039107122,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0027825594,8,0.05,20,60,18.17657,0.069218141,plateau,0.0038419833,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0046415888,8,0.05,20,60,16.131211,0.058954129,plateau,0.0037302244,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0077426368,8,0.05,20,60,13.248588,0.046545367,plateau,0.0035515324,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.012915497,8,0.05,20,60,9.5738069,0.033558003,plateau,0.0032736503,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.021544347,8,0.05,20,60,5.5882599,0.022124487,plateau,0.0028607308,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.035938137,8,0.05,20,60,2.2730605,0.013718727,plateau,0.0022906932,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.059948425,8,0.05,20,60,0.49650343,0.0083716453,plateau,0.0015908319,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.1,8,0.05,20,60,0.036223591,0.0051896464,plateau,0.00087556391,,True
B_fixed_seed_sigma_feedback,0.001,0.001,8,0.05,20,160,135.54698,6.0233838,precursor-active,0.0093333524,,False
B_fixed_seed_sigma_feedback,0.001,0.0016681005,8,0.05,20,160,30.069048,0.83452954,precursor-active,0.009026121,,False
B_fixed_seed_sigma_feedback,0.001,0.0027825594,8,0.05,20,160,20.347915,0.48032298,exponential,0.008539122,,True
B_fixed_seed_sigma_feedback,0.001,0.0046415888,8,0.05,20,160,13.08841,0.28411926,plateau,0.0077922405,,True
B_fixed_seed_sigma_feedback,0.001,0.0077426368,8,0.05,20,160,7.1426913,0.16442358,plateau,0.0067062567,,True
B_fixed_seed_sigma_feedback,0.001,0.012915497,8,0.05,20,60,10.109893,0.077235786,plateau,0.0072175983,,True
B_fixed_seed_sigma_feedback,0.001,0.021544347,8,0.05,20,60,5.8095321,0.049745043,plateau,0.0063006988,,True
B_fixed_seed_sigma_feedback,0.001,0.035938137,8,0.05,20,60,2.33208,0.030332146,plateau,0.0050374403,,True
B_fixed_seed_sigma_feedback,0.001,0.059948425,8,0.05,20,60,0.50439334,0.018314845,plateau,0.0034909022,,True
B_fixed_seed_sigma_feedback,0.001,0.1,8,0.05,20,60,0.036558663,0.011282258,plateau,0.0019162091,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.001,8,0.05,20,160,1e+09,1e+09,explosive,0.024155696,69,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0016681005,8,0.05,20,160,1e+09,1e+09,explosive,0.023289706,74,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0027825594,8,0.05,20,160,1e+09,1e+09,explosive,0.021925848,85,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0046415888,8,0.05,20,160,1e+09,1e+09,explosive,0.019855433,120,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0077426368,8,0.05,20,160,11.091555,0.56828884,plateau,0.016891639,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.012915497,8,0.05,20,60,11.627476,0.19699638,plateau,0.016361942,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.021544347,8,0.05,20,60,6.3784655,0.1186851,plateau,0.014250036,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.035938137,8,0.05,20,60,2.4740682,0.069342746,plateau,0.011353463,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.059948425,8,0.05,20,60,0.52257734,0.040831624,plateau,0.0078300868,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.1,8,0.05,20,60,0.037311028,0.024794922,plateau,0.0042724862,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.001,8,0.05,20,160,1e+09,1e+09,explosive,0.087235383,33,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0016681005,8,0.05,20,160,1e+09,1e+09,explosive,0.083155352,34,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0027825594,8,0.05,20,160,1e+09,1e+09,explosive,0.076886321,35,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0046415888,8,0.05,20,160,1e+09,1e+09,explosive,0.067726685,39,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0077426368,8,0.05,20,160,1e+09,1e+09,explosive,0.055337951,47,False
B_fixed_seed_sigma_feedback,0.0046415888,0.012915497,8,0.05,20,60,21.19123,0.85796036,exponential,0.039568003,,False
B_fixed_seed_sigma_feedback,0.0046415888,0.021544347,8,0.05,20,60,8.3980133,0.34315417,plateau,0.034267909,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.035938137,8,0.05,20,60,2.8763814,0.17330724,plateau,0.027076825,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.059948425,8,0.05,20,60,0.56841559,0.095295194,plateau,0.018462473,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.1,8,0.05,20,60,0.03909004,0.055870743,plateau,0.0099343343,,True
B_fixed_seed_sigma_feedback,0.01,0.001,8,0.05,20,160,1e+09,1e+09,explosive,1000,17,False
B_fixed_seed_sigma_feedback,0.01,0.0016681005,8,0.05,20,160,1e+09,1e+09,explosive,1000,17,False
B_fixed_seed_sigma_feedback,0.01,0.0027825594,8,0.05,20,160,1e+09,1e+09,explosive,1000,18,False
B_fixed_seed_sigma_feedback,0.01,0.0046415888,8,0.05,20,160,1e+09,1e+09,explosive,1000,18,False
B_fixed_seed_sigma_feedback,0.01,0.0077426368,8,0.05,20,160,1e+09,1e+09,explosive,1000,19,False
B_fixed_seed_sigma_feedback,0.01,0.012915497,8,0.05,20,60,1e+09,1e+09,explosive,0.11297672,22,False
B_fixed_seed_sigma_feedback,0.01,0.021544347,8,0.05,20,60,1e+09,1e+09,explosive,0.096329862,30,False
B_fixed_seed_sigma_feedback,0.01,0.035938137,8,0.05,20,60,5.1360753,0.63577887,plateau,0.074407266,,True
B_fixed_seed_sigma_feedback,0.01,0.059948425,8,0.05,20,60,0.71801784,0.25416758,plateau,0.049211457,,True
B_fixed_seed_sigma_feedback,0.01,0.1,8,0.05,20,60,0.043878496,0.13410405,plateau,0.025534551,,True
B_fixed_seed_sigma_feedback,1e-05,0.001,8,0.05,50,60,48.612671,0.079591048,plateau,0.0042010286,,True
B_fixed_seed_sigma_feedback,1e-05,0.0016681005,8,0.05,50,60,46.56499,0.07099965,plateau,0.0041176297,,True
B_fixed_seed_sigma_feedback,1e-05,0.0027825594,8,0.05,50,60,43.376664,0.059704245,plateau,0.0039826197,,True
B_fixed_seed_sigma_feedback,1e-05,0.0046415888,8,0.05,50,60,38.598449,0.046515989,plateau,0.0037683376,,True
B_fixed_seed_sigma_feedback,1e-05,0.0077426368,8,0.05,50,60,31.84713,0.033280744,plateau,0.0034391268,,True
B_fixed_seed_sigma_feedback,1e-05,0.012915497,8,0.05,50,60,23.16742,0.022062285,plateau,0.0029594937,,True
B_fixed_seed_sigma_feedback,1e-05,0.021544347,8,0.05,50,60,13.630781,0.013926219,plateau,0.0023178743,,True
B_fixed_seed_sigma_feedback,1e-05,0.035938137,8,0.05,50,60,5.5879104,0.0086549025,plateau,0.0015672431,,True
B_fixed_seed_sigma_feedback,1e-05,0.059948425,8,0.05,50,60,1.2284159,0.0054440501,plateau,0.00085032547,,True
B_fixed_seed_sigma_feedback,1e-05,0.1,8,0.05,50,60,0.090024539,0.0035392622,plateau,0.00033803199,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.001,8,0.05,50,60,50.824625,0.1946017,exponential,0.0092348453,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0016681005,8,0.05,50,60,48.440089,0.17063154,plateau,0.0090498553,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0027825594,8,0.05,50,60,44.837287,0.14045382,plateau,0.008750495,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0046415888,8,0.05,50,60,39.613043,0.10692491,plateau,0.008275648,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0077426368,8,0.05,50,60,32.454661,0.074891359,plateau,0.0075468189,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.012915497,8,0.05,50,60,23.468108,0.048839594,plateau,0.0064865571,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.021544347,8,0.05,50,60,13.745845,0.030495417,plateau,0.0050713634,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.035938137,8,0.05,50,60,5.6179328,0.018827314,plateau,0.0034208559,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,8,0.05,50,60,1.2326227,0.011795974,plateau,0.0018506608,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,8,0.05,50,60,0.090226931,0.0076504776,plateau,0.0007335083,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,8,0.05,50,60,59.769042,0.65550349,precursor-active,0.02080066,,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,8,0.05,50,60,55.112128,0.52142862,exponential,0.020375541,,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,8,0.05,50,60,49.406208,0.39008651,plateau,0.019688166,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,8,0.05,50,60,42.439452,0.27318957,plateau,0.018599324,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,8,0.05,50,60,33.998152,0.17945631,plateau,0.016931708,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,8,0.05,50,60,24.184225,0.11206584,plateau,0.014513894,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,8,0.05,50,60,14.00892,0.068150925,plateau,0.011302799,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,8,0.05,50,60,5.684931,0.041436936,plateau,0.0075837253,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,8,0.05,50,60,1.2418788,0.025732862,plateau,0.0040764827,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,8,0.05,50,60,0.090668523,0.016601942,plateau,0.0016051303,,True
